State,Action,NextState
"(4382.25, 65.0, 4382.5, 1.0)",WAIT,"(4382.25, 65.0, 4382.75, 51.0)"
"(4382.25, 65.0, 4382.75, 51.0)",WAIT,"(4382.25, 64.0, 4382.75, 51.0)"
"(4382.25, 64.0, 4382.75, 51.0)",WAIT,"(4382.25, 64.0, 4382.75, 53.0)"
"(4382.25, 64.0, 4382.75, 53.0)",WAIT,"(4382.25, 64.0, 4382.75, 54.0)"
"(4382.25, 64.0, 4382.75, 54.0)",WAIT,"(4382.25, 64.0, 4382.75, 55.0)"
"(4382.25, 64.0, 4382.75, 55.0)",WAIT,"(4382.25, 65.0, 4382.75, 55.0)"
"(4382.25, 65.0, 4382.75, 55.0)",WAIT,"(4382.25, 65.0, 4382.5, 1.0)"
"(4382.25, 65.0, 4382.5, 1.0)",WAIT,"(4382.25, 65.0, 4382.5, 2.0)"
"(4382.25, 65.0, 4382.5, 2.0)",WAIT,"(4382.25, 65.0, 4382.5, 6.0)"
"(4382.25, 65.0, 4382.5, 6.0)",WAIT,"(4382.25, 65.0, 4382.5, 7.0)"
"(4382.25, 65.0, 4382.5, 7.0)",WAIT,"(4382.25, 62.0, 4382.5, 7.0)"
"(4382.25, 62.0, 4382.5, 7.0)",WAIT,"(4382.25, 62.0, 4382.5, 10.0)"
"(4382.25, 62.0, 4382.5, 10.0)",WAIT,"(4382.25, 52.0, 4382.5, 10.0)"
"(4382.25, 52.0, 4382.5, 10.0)",WAIT,"(4382.25, 52.0, 4382.5, 11.0)"
"(4382.25, 52.0, 4382.5, 11.0)",WAIT,"(4382.25, 52.0, 4382.5, 12.0)"
"(4382.25, 52.0, 4382.5, 12.0)",WAIT,"(4382.25, 51.0, 4382.5, 12.0)"
"(4382.25, 51.0, 4382.5, 12.0)",WAIT,"(4382.25, 51.0, 4382.5, 14.0)"
"(4382.25, 51.0, 4382.5, 14.0)",WAIT,"(4382.25, 51.0, 4382.5, 15.0)"
"(4382.25, 51.0, 4382.5, 15.0)",WAIT,"(4382.25, 51.0, 4382.5, 13.0)"
"(4382.25, 51.0, 4382.5, 13.0)",WAIT,"(4382.25, 51.0, 4382.5, 14.0)"
"(4382.25, 51.0, 4382.5, 14.0)",WAIT,"(4382.25, 51.0, 4382.5, 13.0)"
"(4382.25, 51.0, 4382.5, 13.0)",WAIT,"(4382.25, 51.0, 4382.5, 15.0)"
"(4382.25, 51.0, 4382.5, 15.0)",WAIT,"(4382.25, 51.0, 4382.5, 17.0)"
"(4382.25, 51.0, 4382.5, 17.0)",WAIT,"(4382.25, 51.0, 4382.5, 15.0)"
"(4382.25, 51.0, 4382.5, 15.0)",WAIT,"(4382.25, 50.0, 4382.5, 15.0)"
"(4382.25, 50.0, 4382.5, 15.0)",WAIT,"(4382.25, 50.0, 4382.5, 16.0)"
"(4382.25, 50.0, 4382.5, 16.0)",WAIT,"(4382.25, 50.0, 4382.5, 17.0)"
"(4382.25, 50.0, 4382.5, 17.0)",WAIT,"(4382.25, 50.0, 4382.5, 15.0)"
"(4382.25, 50.0, 4382.5, 15.0)",WAIT,"(4382.25, 50.0, 4382.5, 14.0)"
"(4382.25, 50.0, 4382.5, 14.0)",WAIT,"(4382.25, 50.0, 4382.5, 13.0)"
"(4382.25, 50.0, 4382.5, 13.0)",WAIT,"(4382.25, 50.0, 4382.5, 14.0)"
"(4382.25, 50.0, 4382.5, 14.0)",WAIT,"(4382.25, 50.0, 4382.5, 16.0)"
"(4382.25, 50.0, 4382.5, 16.0)",WAIT,"(4382.25, 50.0, 4382.5, 17.0)"
"(4382.25, 50.0, 4382.5, 17.0)",WAIT,"(4382.25, 50.0, 4382.5, 18.0)"
"(4382.25, 50.0, 4382.5, 18.0)",WAIT,"(4382.25, 50.0, 4382.5, 19.0)"
"(4382.25, 50.0, 4382.5, 19.0)",WAIT,"(4382.25, 50.0, 4382.5, 20.0)"
"(4382.25, 50.0, 4382.5, 20.0)",WAIT,"(4382.25, 50.0, 4382.5, 19.0)"
"(4382.25, 50.0, 4382.5, 19.0)",WAIT,"(4382.25, 50.0, 4382.5, 20.0)"
"(4382.25, 50.0, 4382.5, 20.0)",WAIT,"(4382.25, 50.0, 4382.5, 24.0)"
"(4382.25, 50.0, 4382.5, 24.0)",WAIT,"(4382.25, 50.0, 4382.5, 25.0)"
"(4382.25, 50.0, 4382.5, 25.0)",WAIT,"(4382.25, 50.0, 4382.5, 28.0)"
"(4382.25, 50.0, 4382.5, 28.0)",WAIT,"(4382.25, 50.0, 4382.5, 30.0)"
"(4382.25, 50.0, 4382.5, 30.0)",WAIT,"(4382.25, 50.0, 4382.5, 31.0)"
"(4382.25, 50.0, 4382.5, 31.0)",WAIT,"(4382.25, 50.0, 4382.5, 32.0)"
"(4382.25, 50.0, 4382.5, 32.0)",WAIT,"(4382.25, 50.0, 4382.5, 33.0)"
"(4382.25, 50.0, 4382.5, 33.0)",WAIT,"(4382.25, 50.0, 4382.5, 35.0)"
"(4382.25, 50.0, 4382.5, 35.0)",WAIT,"(4382.25, 49.0, 4382.5, 35.0)"
"(4382.25, 49.0, 4382.5, 35.0)",WAIT,"(4382.25, 49.0, 4382.5, 34.0)"
"(4382.25, 49.0, 4382.5, 34.0)",WAIT,"(4382.25, 49.0, 4382.5, 33.0)"
"(4382.25, 49.0, 4382.5, 33.0)",WAIT,"(4382.25, 49.0, 4382.5, 32.0)"
"(4382.25, 49.0, 4382.5, 32.0)",WAIT,"(4382.25, 48.0, 4382.5, 32.0)"
"(4382.25, 48.0, 4382.5, 32.0)",WAIT,"(4382.25, 48.0, 4382.5, 33.0)"
"(4382.25, 48.0, 4382.5, 33.0)",WAIT,"(4382.25, 47.0, 4382.5, 33.0)"
"(4382.25, 47.0, 4382.5, 33.0)",WAIT,"(4382.25, 45.0, 4382.5, 33.0)"
"(4382.25, 45.0, 4382.5, 33.0)",WAIT,"(4382.25, 45.0, 4382.5, 31.0)"
"(4382.25, 45.0, 4382.5, 31.0)",WAIT,"(4382.25, 45.0, 4382.5, 30.0)"
"(4382.25, 45.0, 4382.5, 30.0)",WAIT,"(4382.25, 45.0, 4382.5, 31.0)"
"(4382.25, 45.0, 4382.5, 31.0)",WAIT,"(4382.25, 45.0, 4382.5, 32.0)"
"(4382.25, 45.0, 4382.5, 32.0)",WAIT,"(4382.25, 44.0, 4382.5, 32.0)"
"(4382.25, 44.0, 4382.5, 32.0)",WAIT,"(4382.25, 44.0, 4382.5, 31.0)"
"(4382.25, 44.0, 4382.5, 31.0)",WAIT,"(4382.25, 44.0, 4382.5, 32.0)"
"(4382.25, 44.0, 4382.5, 32.0)",WAIT,"(4382.25, 42.0, 4382.5, 32.0)"
"(4382.25, 42.0, 4382.5, 32.0)",WAIT,"(4382.25, 42.0, 4382.5, 31.0)"
"(4382.25, 42.0, 4382.5, 31.0)",WAIT,"(4382.25, 42.0, 4382.5, 32.0)"
"(4382.25, 42.0, 4382.5, 32.0)",WAIT,"(4382.25, 42.0, 4382.5, 33.0)"
"(4382.25, 42.0, 4382.5, 33.0)",WAIT,"(4382.25, 42.0, 4382.5, 32.0)"
"(4382.25, 42.0, 4382.5, 32.0)",WAIT,"(4382.25, 41.0, 4382.5, 32.0)"
"(4382.25, 41.0, 4382.5, 32.0)",WAIT,"(4382.25, 41.0, 4382.5, 33.0)"
"(4382.25, 41.0, 4382.5, 33.0)",WAIT,"(4382.25, 41.0, 4382.5, 32.0)"
"(4382.25, 41.0, 4382.5, 32.0)",WAIT,"(4382.25, 41.0, 4382.5, 29.0)"
"(4382.25, 41.0, 4382.5, 29.0)",WAIT,"(4382.25, 41.0, 4382.5, 27.0)"
"(4382.25, 41.0, 4382.5, 27.0)",WAIT,"(4382.25, 41.0, 4382.5, 23.0)"
"(4382.25, 41.0, 4382.5, 23.0)",WAIT,"(4382.25, 41.0, 4382.5, 22.0)"
"(4382.25, 41.0, 4382.5, 22.0)",WAIT,"(4382.25, 41.0, 4382.5, 21.0)"
"(4382.25, 41.0, 4382.5, 21.0)",WAIT,"(4382.25, 41.0, 4382.5, 22.0)"
"(4382.25, 41.0, 4382.5, 22.0)",WAIT,"(4382.25, 41.0, 4382.5, 21.0)"
"(4382.25, 41.0, 4382.5, 21.0)",WAIT,"(4382.25, 41.0, 4382.5, 22.0)"
"(4382.25, 41.0, 4382.5, 22.0)",WAIT,"(4382.25, 41.0, 4382.5, 21.0)"
"(4382.25, 41.0, 4382.5, 21.0)",WAIT,"(4382.25, 41.0, 4382.5, 22.0)"
"(4382.25, 41.0, 4382.5, 22.0)",WAIT,"(4382.25, 41.0, 4382.5, 23.0)"
"(4382.25, 41.0, 4382.5, 23.0)",WAIT,"(4382.25, 41.0, 4382.5, 27.0)"
"(4382.25, 41.0, 4382.5, 27.0)",WAIT,"(4382.25, 41.0, 4382.5, 28.0)"
"(4382.25, 41.0, 4382.5, 28.0)",WAIT,"(4382.25, 41.0, 4382.5, 27.0)"
"(4382.25, 41.0, 4382.5, 27.0)",WAIT,"(4382.25, 41.0, 4382.5, 23.0)"
"(4382.25, 41.0, 4382.5, 23.0)",WAIT,"(4382.25, 41.0, 4382.5, 22.0)"
"(4382.25, 41.0, 4382.5, 22.0)",WAIT,"(4382.25, 41.0, 4382.5, 22.0)"
"(4382.25, 41.0, 4382.5, 22.0)",SELL,"(4382.25, 41.0, 4382.5, 12.0)"
"(4382.25, 41.0, 4382.5, 12.0)",WAIT,"(4382.25, 43.0, 4382.5, 12.0)"
"(4382.25, 43.0, 4382.5, 12.0)",WAIT,"(4382.25, 43.0, 4382.5, 10.0)"
"(4382.25, 43.0, 4382.5, 10.0)",WAIT,"(4382.25, 46.0, 4382.5, 10.0)"
"(4382.25, 46.0, 4382.5, 10.0)",WAIT,"(4382.25, 46.0, 4382.5, 9.0)"
"(4382.25, 46.0, 4382.5, 9.0)",WAIT,"(4382.25, 46.0, 4382.5, 8.0)"
"(4382.25, 46.0, 4382.5, 8.0)",WAIT,"(4382.25, 46.0, 4382.5, 7.0)"
"(4382.25, 46.0, 4382.5, 7.0)",WAIT,"(4382.25, 46.0, 4382.5, 6.0)"
"(4382.25, 46.0, 4382.5, 6.0)",WAIT,"(4382.25, 46.0, 4382.5, 5.0)"
"(4382.25, 46.0, 4382.5, 5.0)",WAIT,"(4382.25, 47.0, 4382.5, 5.0)"
"(4382.25, 47.0, 4382.5, 5.0)",WAIT,"(4382.25, 47.0, 4382.5, 4.0)"
"(4382.25, 47.0, 4382.5, 4.0)",WAIT,"(4382.25, 47.0, 4382.5, 5.0)"
"(4382.25, 47.0, 4382.5, 5.0)",WAIT,"(4382.25, 47.0, 4382.5, 9.0)"
"(4382.25, 47.0, 4382.5, 9.0)",WAIT,"(4382.25, 47.0, 4382.5, 10.0)"
"(4382.25, 47.0, 4382.5, 10.0)",WAIT,"(4382.25, 47.0, 4382.5, 13.0)"
"(4382.25, 47.0, 4382.5, 13.0)",WAIT,"(4382.25, 47.0, 4382.5, 13.0)"
"(4382.25, 47.0, 4382.5, 13.0)",SELL,"(4382.25, 47.0, 4382.5, 12.0)"
"(4382.25, 47.0, 4382.5, 12.0)",WAIT,"(4382.25, 48.0, 4382.5, 12.0)"
"(4382.25, 48.0, 4382.5, 12.0)",WAIT,"(4382.25, 48.0, 4382.5, 13.0)"
"(4382.25, 48.0, 4382.5, 13.0)",WAIT,"(4382.25, 48.0, 4382.5, 15.0)"
"(4382.25, 48.0, 4382.5, 15.0)",WAIT,"(4382.25, 48.0, 4382.5, 16.0)"
"(4382.25, 48.0, 4382.5, 16.0)",WAIT,"(4382.25, 48.0, 4382.5, 17.0)"
"(4382.25, 48.0, 4382.5, 17.0)",WAIT,"(4382.25, 45.0, 4382.5, 17.0)"
"(4382.25, 45.0, 4382.5, 17.0)",WAIT,"(4382.25, 45.0, 4382.5, 18.0)"
"(4382.25, 45.0, 4382.5, 18.0)",WAIT,"(4382.25, 45.0, 4382.5, 19.0)"
"(4382.25, 45.0, 4382.5, 19.0)",WAIT,"(4382.25, 45.0, 4382.5, 20.0)"
"(4382.25, 45.0, 4382.5, 20.0)",WAIT,"(4382.25, 45.0, 4382.5, 21.0)"
"(4382.25, 45.0, 4382.5, 21.0)",WAIT,"(4382.25, 45.0, 4382.5, 22.0)"
"(4382.25, 45.0, 4382.5, 22.0)",WAIT,"(4382.25, 45.0, 4382.5, 21.0)"
"(4382.25, 45.0, 4382.5, 21.0)",WAIT,"(4382.25, 45.0, 4382.5, 20.0)"
"(4382.25, 45.0, 4382.5, 20.0)",WAIT,"(4382.25, 45.0, 4382.5, 19.0)"
"(4382.25, 45.0, 4382.5, 19.0)",WAIT,"(4382.25, 45.0, 4382.5, 18.0)"
"(4382.25, 45.0, 4382.5, 18.0)",WAIT,"(4382.25, 45.0, 4382.5, 16.0)"
"(4382.25, 45.0, 4382.5, 16.0)",WAIT,"(4382.25, 45.0, 4382.5, 17.0)"
"(4382.25, 45.0, 4382.5, 17.0)",WAIT,"(4382.25, 45.0, 4382.5, 19.0)"
"(4382.25, 45.0, 4382.5, 19.0)",WAIT,"(4382.25, 45.0, 4382.5, 20.0)"
"(4382.25, 45.0, 4382.5, 20.0)",WAIT,"(4382.25, 45.0, 4382.5, 22.0)"
"(4382.25, 45.0, 4382.5, 22.0)",WAIT,"(4382.25, 45.0, 4382.5, 23.0)"
"(4382.25, 45.0, 4382.5, 23.0)",WAIT,"(4382.25, 45.0, 4382.5, 24.0)"
"(4382.25, 45.0, 4382.5, 24.0)",WAIT,"(4382.25, 45.0, 4382.5, 26.0)"
"(4382.25, 45.0, 4382.5, 26.0)",WAIT,"(4382.25, 45.0, 4382.5, 25.0)"
"(4382.25, 45.0, 4382.5, 25.0)",WAIT,"(4382.25, 45.0, 4382.5, 26.0)"
"(4382.25, 45.0, 4382.5, 26.0)",WAIT,"(4382.25, 45.0, 4382.5, 30.0)"
"(4382.25, 45.0, 4382.5, 30.0)",WAIT,"(4382.25, 45.0, 4382.5, 29.0)"
"(4382.25, 45.0, 4382.5, 29.0)",WAIT,"(4382.25, 45.0, 4382.5, 30.0)"
"(4382.25, 45.0, 4382.5, 30.0)",WAIT,"(4382.25, 46.0, 4382.5, 30.0)"
"(4382.25, 46.0, 4382.5, 30.0)",WAIT,"(4382.25, 46.0, 4382.5, 28.0)"
"(4382.25, 46.0, 4382.5, 28.0)",WAIT,"(4382.25, 46.0, 4382.5, 24.0)"
"(4382.25, 46.0, 4382.5, 24.0)",WAIT,"(4382.25, 46.0, 4382.5, 22.0)"
"(4382.25, 46.0, 4382.5, 22.0)",WAIT,"(4382.25, 46.0, 4382.5, 20.0)"
"(4382.25, 46.0, 4382.5, 20.0)",WAIT,"(4382.25, 46.0, 4382.5, 19.0)"
"(4382.25, 46.0, 4382.5, 19.0)",WAIT,"(4382.25, 46.0, 4382.5, 18.0)"
"(4382.25, 46.0, 4382.5, 18.0)",WAIT,"(4382.25, 46.0, 4382.5, 17.0)"
"(4382.25, 46.0, 4382.5, 17.0)",WAIT,"(4382.25, 46.0, 4382.5, 18.0)"
"(4382.25, 46.0, 4382.5, 18.0)",WAIT,"(4382.25, 46.0, 4382.5, 20.0)"
"(4382.25, 46.0, 4382.5, 20.0)",WAIT,"(4382.25, 46.0, 4382.5, 22.0)"
"(4382.25, 46.0, 4382.5, 22.0)",WAIT,"(4382.25, 46.0, 4382.5, 23.0)"
"(4382.25, 46.0, 4382.5, 23.0)",WAIT,"(4382.25, 46.0, 4382.5, 24.0)"
"(4382.25, 46.0, 4382.5, 24.0)",WAIT,"(4382.25, 46.0, 4382.5, 25.0)"
"(4382.25, 46.0, 4382.5, 25.0)",WAIT,"(4382.25, 46.0, 4382.5, 24.0)"
"(4382.25, 46.0, 4382.5, 24.0)",WAIT,"(4382.25, 46.0, 4382.5, 24.0)"
"(4382.25, 46.0, 4382.5, 24.0)",SELL,"(4382.25, 45.0, 4382.5, 23.0)"
"(4382.25, 45.0, 4382.5, 23.0)",WAIT,"(4382.25, 45.0, 4382.5, 24.0)"
"(4382.25, 45.0, 4382.5, 24.0)",WAIT,"(4382.25, 45.0, 4382.5, 25.0)"
"(4382.25, 45.0, 4382.5, 25.0)",WAIT,"(4382.25, 45.0, 4382.5, 24.0)"
"(4382.25, 45.0, 4382.5, 24.0)",WAIT,"(4382.25, 45.0, 4382.5, 23.0)"
"(4382.25, 45.0, 4382.5, 23.0)",WAIT,"(4382.25, 46.0, 4382.5, 23.0)"
"(4382.25, 46.0, 4382.5, 23.0)",WAIT,"(4382.25, 46.0, 4382.5, 24.0)"
"(4382.25, 46.0, 4382.5, 24.0)",WAIT,"(4382.25, 46.0, 4382.5, 23.0)"
"(4382.25, 46.0, 4382.5, 23.0)",WAIT,"(4382.25, 46.0, 4382.5, 21.0)"
"(4382.25, 46.0, 4382.5, 21.0)",WAIT,"(4382.25, 46.0, 4382.5, 20.0)"
"(4382.25, 46.0, 4382.5, 20.0)",WAIT,"(4382.25, 46.0, 4382.5, 19.0)"
"(4382.25, 46.0, 4382.5, 19.0)",WAIT,"(4382.25, 46.0, 4382.5, 18.0)"
"(4382.25, 46.0, 4382.5, 18.0)",WAIT,"(4382.25, 46.0, 4382.5, 19.0)"
"(4382.25, 46.0, 4382.5, 19.0)",WAIT,"(4382.25, 46.0, 4382.5, 20.0)"
"(4382.25, 46.0, 4382.5, 20.0)",WAIT,"(4382.25, 46.0, 4382.5, 19.0)"
"(4382.25, 46.0, 4382.5, 19.0)",WAIT,"(4382.25, 46.0, 4382.5, 20.0)"
"(4382.25, 46.0, 4382.5, 20.0)",WAIT,"(4382.25, 46.0, 4382.5, 21.0)"
"(4382.25, 46.0, 4382.5, 21.0)",WAIT,"(4382.25, 46.0, 4382.5, 20.0)"
"(4382.25, 46.0, 4382.5, 20.0)",WAIT,"(4382.25, 46.0, 4382.5, 19.0)"
"(4382.25, 46.0, 4382.5, 19.0)",WAIT,"(4382.25, 46.0, 4382.5, 20.0)"
"(4382.25, 46.0, 4382.5, 20.0)",WAIT,"(4382.25, 46.0, 4382.5, 21.0)"
"(4382.25, 46.0, 4382.5, 21.0)",WAIT,"(4382.25, 46.0, 4382.5, 20.0)"
"(4382.25, 46.0, 4382.5, 20.0)",WAIT,"(4382.25, 46.0, 4382.5, 19.0)"
"(4382.25, 46.0, 4382.5, 19.0)",WAIT,"(4382.25, 46.0, 4382.5, 20.0)"
"(4382.25, 46.0, 4382.5, 20.0)",WAIT,"(4382.25, 46.0, 4382.5, 21.0)"
"(4382.25, 46.0, 4382.5, 21.0)",WAIT,"(4382.25, 46.0, 4382.5, 20.0)"
"(4382.25, 46.0, 4382.5, 20.0)",WAIT,"(4382.25, 46.0, 4382.5, 19.0)"
"(4382.25, 46.0, 4382.5, 19.0)",WAIT,"(4382.25, 46.0, 4382.5, 20.0)"
"(4382.25, 46.0, 4382.5, 20.0)",WAIT,"(4382.25, 46.0, 4382.5, 22.0)"
"(4382.25, 46.0, 4382.5, 22.0)",WAIT,"(4382.25, 46.0, 4382.5, 23.0)"
"(4382.25, 46.0, 4382.5, 23.0)",WAIT,"(4382.25, 46.0, 4382.5, 24.0)"
"(4382.25, 46.0, 4382.5, 24.0)",WAIT,"(4382.25, 46.0, 4382.5, 23.0)"
"(4382.25, 46.0, 4382.5, 23.0)",WAIT,"(4382.25, 46.0, 4382.5, 22.0)"
"(4382.25, 46.0, 4382.5, 22.0)",WAIT,"(4382.25, 46.0, 4382.5, 23.0)"
"(4382.25, 46.0, 4382.5, 23.0)",WAIT,"(4382.25, 46.0, 4382.5, 22.0)"
"(4382.25, 46.0, 4382.5, 22.0)",WAIT,"(4382.25, 46.0, 4382.5, 23.0)"
"(4382.25, 46.0, 4382.5, 23.0)",WAIT,"(4382.25, 46.0, 4382.5, 22.0)"
"(4382.25, 46.0, 4382.5, 22.0)",WAIT,"(4382.25, 46.0, 4382.5, 23.0)"
"(4382.25, 46.0, 4382.5, 23.0)",WAIT,"(4382.25, 46.0, 4382.5, 27.0)"
"(4382.25, 46.0, 4382.5, 27.0)",WAIT,"(4382.25, 46.0, 4382.5, 28.0)"
"(4382.25, 46.0, 4382.5, 28.0)",WAIT,"(4382.25, 46.0, 4382.5, 30.0)"
"(4382.25, 46.0, 4382.5, 30.0)",WAIT,"(4382.25, 46.0, 4382.5, 31.0)"
"(4382.25, 46.0, 4382.5, 31.0)",WAIT,"(4382.25, 46.0, 4382.5, 30.0)"
"(4382.25, 46.0, 4382.5, 30.0)",WAIT,"(4382.25, 46.0, 4382.5, 31.0)"
"(4382.25, 46.0, 4382.5, 31.0)",WAIT,"(4382.25, 46.0, 4382.5, 30.0)"
"(4382.25, 46.0, 4382.5, 30.0)",WAIT,"(4382.25, 45.0, 4382.5, 30.0)"
"(4382.25, 45.0, 4382.5, 30.0)",WAIT,"(4382.25, 45.0, 4382.5, 31.0)"
"(4382.25, 45.0, 4382.5, 31.0)",WAIT,"(4382.25, 45.0, 4382.5, 32.0)"
"(4382.25, 45.0, 4382.5, 32.0)",WAIT,"(4382.25, 43.0, 4382.5, 32.0)"
"(4382.25, 43.0, 4382.5, 32.0)",WAIT,"(4382.25, 43.0, 4382.5, 33.0)"
"(4382.25, 43.0, 4382.5, 33.0)",WAIT,"(4382.25, 43.0, 4382.5, 32.0)"
"(4382.25, 43.0, 4382.5, 32.0)",WAIT,"(4382.25, 43.0, 4382.5, 33.0)"
"(4382.25, 43.0, 4382.5, 33.0)",WAIT,"(4382.25, 42.0, 4382.5, 33.0)"
"(4382.25, 42.0, 4382.5, 33.0)",WAIT,"(4382.25, 41.0, 4382.5, 33.0)"
"(4382.25, 41.0, 4382.5, 33.0)",WAIT,"(4382.25, 41.0, 4382.5, 32.0)"
"(4382.25, 41.0, 4382.5, 32.0)",WAIT,"(4382.25, 41.0, 4382.5, 31.0)"
"(4382.25, 41.0, 4382.5, 31.0)",WAIT,"(4382.25, 40.0, 4382.5, 31.0)"
"(4382.25, 40.0, 4382.5, 31.0)",WAIT,"(4382.25, 41.0, 4382.5, 31.0)"
"(4382.25, 41.0, 4382.5, 31.0)",WAIT,"(4382.25, 41.0, 4382.5, 32.0)"
"(4382.25, 41.0, 4382.5, 32.0)",WAIT,"(4382.25, 41.0, 4382.5, 31.0)"
"(4382.25, 41.0, 4382.5, 31.0)",WAIT,"(4382.25, 41.0, 4382.5, 32.0)"
"(4382.25, 41.0, 4382.5, 32.0)",WAIT,"(4382.25, 41.0, 4382.5, 31.0)"
"(4382.25, 41.0, 4382.5, 31.0)",WAIT,"(4382.25, 41.0, 4382.5, 30.0)"
"(4382.25, 41.0, 4382.5, 30.0)",WAIT,"(4382.25, 41.0, 4382.5, 31.0)"
"(4382.25, 41.0, 4382.5, 31.0)",WAIT,"(4382.25, 41.0, 4382.5, 30.0)"
"(4382.25, 41.0, 4382.5, 30.0)",WAIT,"(4382.25, 41.0, 4382.5, 31.0)"
"(4382.25, 41.0, 4382.5, 31.0)",WAIT,"(4382.25, 41.0, 4382.5, 30.0)"
"(4382.25, 41.0, 4382.5, 30.0)",WAIT,"(4382.25, 41.0, 4382.5, 32.0)"
"(4382.25, 41.0, 4382.5, 32.0)",WAIT,"(4382.25, 40.0, 4382.5, 32.0)"
"(4382.25, 40.0, 4382.5, 32.0)",WAIT,"(4382.25, 41.0, 4382.5, 32.0)"
"(4382.25, 41.0, 4382.5, 32.0)",WAIT,"(4382.25, 42.0, 4382.5, 32.0)"
"(4382.25, 42.0, 4382.5, 32.0)",WAIT,"(4382.25, 42.0, 4382.5, 28.0)"
"(4382.25, 42.0, 4382.5, 28.0)",WAIT,"(4382.25, 43.0, 4382.5, 28.0)"
"(4382.25, 43.0, 4382.5, 28.0)",WAIT,"(4382.25, 44.0, 4382.5, 28.0)"
"(4382.25, 44.0, 4382.5, 28.0)",WAIT,"(4382.25, 44.0, 4382.5, 26.0)"
"(4382.25, 44.0, 4382.5, 26.0)",WAIT,"(4382.25, 44.0, 4382.5, 25.0)"
"(4382.25, 44.0, 4382.5, 25.0)",WAIT,"(4382.25, 44.0, 4382.5, 26.0)"
"(4382.25, 44.0, 4382.5, 26.0)",WAIT,"(4382.25, 44.0, 4382.5, 24.0)"
"(4382.25, 44.0, 4382.5, 24.0)",WAIT,"(4382.25, 44.0, 4382.5, 23.0)"
"(4382.25, 44.0, 4382.5, 23.0)",WAIT,"(4382.25, 44.0, 4382.5, 21.0)"
"(4382.25, 44.0, 4382.5, 21.0)",WAIT,"(4382.25, 44.0, 4382.5, 20.0)"
"(4382.25, 44.0, 4382.5, 20.0)",WAIT,"(4382.25, 47.0, 4382.5, 20.0)"
"(4382.25, 47.0, 4382.5, 20.0)",WAIT,"(4382.25, 47.0, 4382.5, 19.0)"
"(4382.25, 47.0, 4382.5, 19.0)",WAIT,"(4382.25, 48.0, 4382.5, 19.0)"
"(4382.25, 48.0, 4382.5, 19.0)",WAIT,"(4382.25, 45.0, 4382.5, 19.0)"
"(4382.25, 45.0, 4382.5, 19.0)",WAIT,"(4382.25, 45.0, 4382.5, 20.0)"
"(4382.25, 45.0, 4382.5, 20.0)",WAIT,"(4382.25, 45.0, 4382.5, 21.0)"
"(4382.25, 45.0, 4382.5, 21.0)",WAIT,"(4382.25, 45.0, 4382.5, 20.0)"
"(4382.25, 45.0, 4382.5, 20.0)",WAIT,"(4382.25, 45.0, 4382.5, 21.0)"
"(4382.25, 45.0, 4382.5, 21.0)",WAIT,"(4382.25, 44.0, 4382.5, 21.0)"
"(4382.25, 44.0, 4382.5, 21.0)",WAIT,"(4382.25, 44.0, 4382.5, 21.0)"
"(4382.25, 44.0, 4382.5, 21.0)",SELL,"(4382.25, 39.0, 4382.5, 21.0)"
"(4382.25, 39.0, 4382.5, 21.0)",WAIT,"(4382.25, 39.0, 4382.5, 24.0)"
"(4382.25, 39.0, 4382.5, 24.0)",WAIT,"(4382.25, 39.0, 4382.5, 26.0)"
"(4382.25, 39.0, 4382.5, 26.0)",WAIT,"(4382.25, 39.0, 4382.5, 27.0)"
"(4382.25, 39.0, 4382.5, 27.0)",WAIT,"(4382.25, 39.0, 4382.5, 29.0)"
"(4382.25, 39.0, 4382.5, 29.0)",WAIT,"(4382.25, 39.0, 4382.5, 30.0)"
"(4382.25, 39.0, 4382.5, 30.0)",WAIT,"(4382.25, 40.0, 4382.5, 30.0)"
"(4382.25, 40.0, 4382.5, 30.0)",WAIT,"(4382.25, 40.0, 4382.5, 29.0)"
"(4382.25, 40.0, 4382.5, 29.0)",WAIT,"(4382.25, 40.0, 4382.5, 28.0)"
"(4382.25, 40.0, 4382.5, 28.0)",WAIT,"(4382.25, 40.0, 4382.5, 30.0)"
"(4382.25, 40.0, 4382.5, 30.0)",WAIT,"(4382.25, 40.0, 4382.5, 28.0)"
"(4382.25, 40.0, 4382.5, 28.0)",WAIT,"(4382.25, 40.0, 4382.5, 26.0)"
"(4382.25, 40.0, 4382.5, 26.0)",WAIT,"(4382.25, 40.0, 4382.5, 27.0)"
"(4382.25, 40.0, 4382.5, 27.0)",WAIT,"(4382.25, 40.0, 4382.5, 26.0)"
"(4382.25, 40.0, 4382.5, 26.0)",WAIT,"(4382.25, 40.0, 4382.5, 30.0)"
"(4382.25, 40.0, 4382.5, 30.0)",WAIT,"(4382.25, 40.0, 4382.5, 31.0)"
"(4382.25, 40.0, 4382.5, 31.0)",WAIT,"(4382.25, 40.0, 4382.5, 30.0)"
"(4382.25, 40.0, 4382.5, 30.0)",WAIT,"(4382.25, 40.0, 4382.5, 27.0)"
"(4382.25, 40.0, 4382.5, 27.0)",WAIT,"(4382.25, 40.0, 4382.5, 23.0)"
"(4382.25, 40.0, 4382.5, 23.0)",WAIT,"(4382.25, 43.0, 4382.5, 23.0)"
"(4382.25, 43.0, 4382.5, 23.0)",WAIT,"(4382.25, 43.0, 4382.5, 21.0)"
